"","Order","Latitude","Biome","Elevation","pH","Clay_silt_c","NDVI_2001_2020_Normalized","Plant_cover_v3","ORC","ORC_stock","POM_C_g_kg","MAOM_C_g_kg","Aromatic_Prop","Alkanes_Prop","Polysaccharide_Prop","Amide_Prop","Soil_respiration","Seasonality","MAXT...19","Aridity...20","Human_influence","Extreme_events","Fire","Aridity_2016_2019...24","MAXT_mean_2016_2019...25","Extreme_events_2016_2019","Population_density_2016_2019...27","Fire_2016_2019","Seasonality_2016_2019","MAXT_anomaly","Seasonality_anomaly","MINP_anomaly","Human_influence1","Extreme_events1","Fire1","Aridity...36","MAXT...37","PSEA","MDR","TSEA","SPEI_1_Extreme_dry_events","SPEI_1_extreme_wet_events","Heatwave_day","Frost","nfertilize","nmanure_gl","hii_v2geo","fire_n","Aridity_2016_2019...49","MAXT_mean_2016_2019...50","TSEA_2016_2019","MDR_2016_2019","PSEA_2016_2019","SPEI_1_Extreme_dry_events_2016_2019","SPEI_1_extreme_wet_events_2016_2019","Frost_2016_2019","Heatwave_day_2016_2019","Fire_Count_2016_2019","Population_density_2016_2019...59","MAXT_difference","PSEA_difference","MDR_difference","TSEA_difference","MINP","MINP_2016_2019","MINP_difference"
"1682",1884,-24.15138,"Arid",967,6.12,33.66666667,0.374587391,74.66666667,13.33851126,2.000776689,2.520528426,13.08748129,21.4063215,9.599594692,3.657906779,10.81502909,NA,0.513278646,0.776442308,0.918407099,0.092069339,0.235596082,0,0.992341254,0.869585911,0.221750104,7.87e-05,0,0.396671634,0.604479902,0.290889305,0.048856696,0.092069339,0.235596082,0,-0.2283,32.3,84.9322,16.65,505.058,38,11,9.994121105,0.243161094,1.065,9.425,13,0,-0.02817,52.73,766.1510632,9.893333333,111.43054,10,2,0,9.96184593,0,0.40988,20.43,26.49834,-6.756666667,261.0930632,2,6.625,-4.625
"1683",1885,-24.14875,"Arid",965,5.9,37.88888889,0.374709348,90.55555556,11.13093277,1.669639916,1.271887004,10.10139025,20.17068992,9.307462176,4.430945605,10.17256543,NA,0.512916579,0.776442308,0.918551383,0.092069339,0.23722647,0,0.992341254,0.856734888,0.240004704,7.87e-05,0,0.39349288,0.587910402,0.288977068,0.048856696,0.092069339,0.23722647,0,-0.2279,32.3,84.4907,16.6833,503.896,38,11,10,0.301568154,1.065,9.425,13,0,-0.02817,51.92,763.9789034,9.7575,111.43054,10,2,0,10.15895641,0,0.40988,19.62,26.93984,-6.9258,260.0829034,2,6.625,-4.625
"1684",1886,-24.14367,"Arid",965,5.42,40,0.384278043,83.77777778,12.95960971,1.995779895,0.973223442,9.563200841,21.33490608,11.70606875,8.614012815,8.366104541,NA,0.512916579,0.776442308,0.918551383,0.092069339,0.23722647,0,0.992341254,0.856734888,0.240004704,7.87e-05,0,0.39349288,0.587910402,0.288977068,0.048856696,0.092069339,0.23722647,0,-0.2279,32.3,84.4907,16.6833,503.896,38,11,10,0.301568154,1.065,9.425,13,0,-0.02817,51.92,763.9789034,9.7575,111.43054,10,2,0,10.15895641,0,0.40988,19.62,26.93984,-6.9258,260.0829034,2,6.625,-4.625
"1685",1887,-24.13912,"Arid",963,5.47,51.55555556,0.393098913,90.55555556,18.45877459,2.842651287,1.456123481,12.70559203,21.03338376,10.28664935,5.8117609,9.402060679,NA,0.513721639,0.776442308,0.918839952,0.092069339,0.241570889,0,0.992341254,0.860383944,0.24030355,7.87e-05,0,0.389868696,0.592615322,0.285884988,0.048856696,0.092069339,0.241570889,0,-0.2271,32.3,84.8608,16.6917,503.571,38,11,10.01778305,0.243309002,1.065,9.425,13,0,-0.02817,52.15,757.160176,9.6375,111.43054,10,2,0,10.16218331,0,0.40988,19.85,26.56974,-7.0542,253.589176,2,6.625,-4.625
"1686",1888,-23.84714,"Arid",1251,6.18,20.33333333,0.381938419,97.77777778,5.428709099,0.765447983,0.967825107,4.427892905,19.71934639,8.488410869,3.465431924,10.36716483,NA,0.406245738,0.637019231,0.855390831,0.223230434,0.241547279,0,0.986676974,0.850626686,0.215825736,7.08e-05,0,0.415239919,0.698680577,0.380992317,0.073000994,0.223230434,0.241547279,0,-0.403,26.5,79.8599,13.625,333.211,42,11,9.994256175,0.062227754,0.697,8.501,38,0,-0.04876,51.535,693.5949702,10.33083333,128.97573,8,3,0.125313283,10.05231913,0,0.36891,25.035,49.11583,-3.29416667,360.3839702,9,9.375,-0.375
"1687",1889,-23.84849,"Arid",1251,6.16,24.22222222,0.365648765,98.66666667,5.172931273,0.724210378,0.793554622,4.94610632,20.24565786,9.753549052,3.401340312,9.995043223,NA,0.406245738,0.637019231,0.855390831,0.223230434,0.241547279,0,0.986676974,0.850626686,0.215825736,7.08e-05,0,0.415239919,0.698680577,0.380992317,0.073000994,0.223230434,0.241547279,0,-0.403,26.5,79.8599,13.625,333.211,42,11,9.994256175,0.062227754,0.697,8.501,38,0,-0.04876,51.535,693.5949702,10.33083333,128.97573,8,3,0.125313283,10.05231913,0,0.36891,25.035,49.11583,-3.29416667,360.3839702,9,9.375,-0.375
"1688",1890,-23.84961,"Arid",1250,6.15,17.55555556,0.355877609,96.11111111,4.485315084,0.627944112,0.590739774,3.810636166,19.99229626,7.480225253,3.812809913,10.44453848,NA,0.406245738,0.634615385,0.855390831,0.223230434,0.244448232,0,0.986676974,0.852054577,0.210818571,7.08e-05,0,0.422118321,0.70256725,0.38584106,0.073000994,0.223230434,0.244448232,0,-0.403,26.4,79.8599,13.625,333.211,42,11,10.00575043,0.061728395,0.697,8.501,38,0,-0.04876,51.625,708.6949605,10.54125,128.97573,8,3,0.125628141,9.998243908,0,0.36891,25.225,49.11583,-3.08375,375.4839605,9,9.375,-0.375
"1689",1891,-23.82898,"Arid",1218,6.04,27.22222222,0.371043162,94.11111111,7.051408304,0.987197163,0.979583348,5.896227117,19.90881549,9.20534965,4.219763389,9.575365105,NA,0.406263131,0.639423077,0.857663312,0.137208928,0.244302309,0.125,0.986957574,0.863795018,0.209479424,7.08e-05,0,0.423329411,0.713613583,0.387283384,0.078682005,0.137208928,0.244302309,0.125,-0.3967,26.6,79.6027,13.6417,333.965,42,11,10.00578369,0,0.697,8.501,22,1,-0.04774,52.365,719.7834819,10.45291667,129.94857,8,3,0,9.987212276,0,0.36891,25.765,50.34587,-3.18878333,385.8184819,10,9.375,0.625
"1690",1892,-26.08351,"Temperate",1513,7.03,12.77777778,0.354962609,87,80.97330924,11.82210315,65.88829013,32.26344352,18.85142385,13.69740429,2.118149183,11.55343307,NA,0.477718099,0.680288462,0.895465859,0.16635304,0.265765532,0.125,0.990888734,0.797794701,0.291996939,0.001452429,0,0.40863275,0.593740411,0.322614937,0.046442267,0.16635304,0.265765532,0.125,-0.2919,28.3,80.4697,15.775,460.452,62,6,9.958932238,5.003050641,16.895,17.455,12,1,-0.03345,48.205,737.596539,10.63583333,112.50201,12,4,1.154734411,10.10475485,0,7.56534,19.905,32.03231,-5.13916667,277.144539,4,9.05,-5.05
"1691",1893,-26.08095,"Temperate",1515,6.39,18.55555556,0.368436957,75.22222222,19.55415785,2.854907047,7.6992836,12.15346486,20.07041277,10.16890255,3.17265322,11.34908321,NA,0.476857471,0.680288462,0.895393716,0.16635304,0.265765532,0.125,0.990888734,0.797794701,0.291996939,0.001452429,0,0.40863275,0.593740411,0.323197012,0.046442267,0.16635304,0.265765532,0.125,-0.2921,28.3,80.3266,15.7417,460.978,62,6,9.958932238,5.003050641,16.895,17.455,12,1,-0.03345,48.205,737.596539,10.63583333,112.50201,12,4,1.154734411,10.10475485,0,7.56534,19.905,32.17541,-5.10586667,276.618539,4,9.05,-5.05
"1692",1894,-26.07894,"Temperate",1515,5.6,21.11111111,0.351163913,67.77777778,7.041003735,1.027986545,1.167926757,5.675725979,19.87412884,7.707501876,5.022207315,10.79189615,NA,0.476857471,0.680288462,0.895393716,0.16635304,0.282897435,0.125,0.990888734,0.796842773,0.285687108,0.001452429,0,0.405315295,0.592513041,0.320824804,0.046442267,0.16635304,0.282897435,0.125,-0.2921,28.3,80.3266,15.7417,460.978,62,6,10.02557545,5.125076266,16.895,17.455,12,1,-0.03345,48.145,728.1053117,10.55208333,112.50201,12,4,1.160092807,10.036476,0,7.56534,19.845,32.17541,-5.18961667,267.1273117,4,9.05,-5.05
"1693",1895,-26.07565,"Temperate",1515,6.56,30.44444444,0.262772174,44.55555556,1.842866607,0.267215658,0.413211306,1.360829195,18.03979161,6.39370863,6.113280962,9.239131582,NA,0.47744471,0.680288462,0.89550193,0.16635304,0.282897435,0.5,0.990888734,0.796842773,0.285687108,0.001228051,0,0.405315295,0.592513041,0.320419477,0.046442267,0.16635304,0.282897435,0.5,-0.2918,28.3,80.6398,15.7417,460.978,62,6,10.02557545,5.125076266,16.895,17.455,12,4,-0.03345,48.145,728.1053117,10.55208333,112.50201,12,4,1.160092807,10.036476,0,6.39661,19.845,31.86221,-5.18961667,267.1273117,4,9.05,-5.05
"1694",1896,-23.85603,"Arid",369,6.17,23.88888889,0.351617174,67,6.257019281,0.875982699,0.9350307,5.230242297,18.92043993,9.077342686,6.630848548,9.553067445,NA,0.404122446,0.769230769,0.896331566,0.044345186,0.238895017,0.125,0.990005667,0.857686816,0.141649597,2.26e-05,0,0.365202167,0.595274624,0.348305319,0.05567391,0.044345186,0.238895017,0.125,-0.2895,32,79.5504,13.525,335.975,38,13,9.992069786,0,0.185,0.307,8,1,-0.03666,51.98,631.5414313,8.36375,129.86287,3,3,0,10.00464667,0,0.11764,19.98,50.31247,-5.16125,295.5664313,4,7.425,-3.425
"1695",1897,-23.84789,"Arid",395,5.22,21.66666667,0.348392609,48.33333333,5.66934962,0.805047646,0.817837043,4.062648199,19.17178185,8.676970634,4.637668359,9.622654008,NA,0.404687373,0.764423077,0.895105147,0.044345186,0.250956748,0.125,0.990005667,0.84785023,0.139820306,2.26e-05,0,0.35433234,0.586683032,0.340451059,0.05567391,0.044345186,0.250956748,0.125,-0.2929,31.8,80.6498,13.475,333.715,38,13,10.03984064,0,0.185,0.307,8,1,-0.03666,51.36,623.9183138,7.900833333,129.86287,3,3,0,9.98489426,0,0.11764,19.56,49.21307,-5.574166667,290.2033138,4,7.425,-3.425
"1696",1898,-23.83262,"Arid",377,6.3,17.77777778,0.373242391,67.88888889,5.539676797,0.786634105,1.171018155,5.262895775,19.29155045,7.983716259,4.095171978,10.12640028,NA,0.404232039,0.766826923,0.897197273,0.02283981,0.222990134,0.125,0.990005667,0.856020942,0.147930206,2.26e-05,0,0.367906908,0.595172343,0.350250504,0.055247834,0.02283981,0.222990134,0.125,-0.2871,31.9,79.7789,13.4917,337.875,38,13,9.929078014,0,0.185,0.307,4,1,-0.03666,51.875,644.8254458,8.3875,129.86287,3,3,0,10.07246377,0,0.11764,19.975,50.08397,-5.1042,306.9504458,4,7.5,-3.5
"1697",1899,-23.14474,"Arid",896,6.32,17,0.391780217,72.77777778,14.32490305,2.06278604,5.302150085,9.967668961,18.69670492,11.03839391,6.743204938,9.46824812,NA,0.418562574,0.699519231,0.902283303,0.127307479,0.246186959,0.125,0.99015422,0.847374266,0.203222282,0.000221216,0,0.395646265,0.641301013,0.363366928,0.066893907,0.127307479,0.246186959,0.125,-0.273,29.1,82.3005,13.85,348.44,42,10,10.02073255,0.129032258,0.51,9.353,20,1,-0.03612,51.33,673.895313,9.030416667,137.64028,6,3,0,10.21958894,0,1.15226,22.23,55.33978,-4.819583333,325.455313,5,6.45,-1.45
"1698",1900,-23.14224,"Arid",896,5.78,21.11111111,0.389203478,90.55555556,7.314886861,1.053343708,0.980848693,5.49439601,19.48500193,9.990388256,4.823347799,9.672285307,NA,0.418562574,0.699519231,0.902283303,0.127307479,0.22898403,0.125,0.99015422,0.833888624,0.197209162,0.000221216,0,0.388039204,0.623913266,0.358174959,0.066893907,0.127307479,0.22898403,0.125,-0.273,29.1,82.3005,13.85,348.44,42,10,9.951956074,0.194049159,0.51,9.353,20,1,-0.03612,50.48,668.3780563,8.707916667,137.64028,6,3,0,10.15466015,0,1.15226,21.38,55.33978,-5.142083333,319.9380563,5,6.45,-1.45
"1699",1901,-23.13721,"Arid",896,5.89,22.22222222,0.387364348,93.88888889,5.065849307,0.7294823,0.919697378,4.640176835,21.02450469,7.652201813,3.61173498,10.45460014,NA,0.419413915,0.699519231,0.902680085,0.127307479,0.22898403,0.125,0.99015422,0.833888624,0.197209162,0.000221216,0,0.388039204,0.623913266,0.3575866,0.067035932,0.127307479,0.22898403,0.125,-0.2719,29.1,82.7622,13.85,348.368,42,10,9.951956074,0.194049159,0.51,9.353,20,1,-0.03612,50.48,668.3780563,8.707916667,137.64028,6,3,0,10.15466015,0,1.15226,21.38,54.87808,-5.142083333,320.0100563,5,6.425,-1.425
"1700",1902,-23.14033,"Arid",879,5.8,20.66666667,0.364715978,97.88888889,3.725735317,0.555134562,0.812945072,3.724833936,20.46174372,7.424893656,3.925412905,10.41177753,NA,0.41708263,0.701923077,0.897125131,0.127307479,0.242508847,0.125,0.989920386,0.848326194,0.186724395,0.000221216,0,0.401643891,0.640482766,0.368940393,0.062065048,0.127307479,0.242508847,0.125,-0.2873,29.2,82.33,13.8083,345.112,42,10,10.00680735,0.064184852,0.51,9.353,20,1,-0.03697,51.39,682.4026171,9.194166667,138.60375,6,3,0,10.04144718,0,1.15226,22.19,56.27375,-4.614133333,337.2906171,5,7.3,-2.3
"1701",1903,40.18425,"Arid",559,7.56,57.88888889,0.314309348,31.33333333,26.57237281,3.640415076,13.06917453,17.1652664,20.04773755,13.42567792,15.68405742,9.107429835,NA,0.382582889,0.805288462,0.910435379,0.528199309,0.291886486,0,0.991694773,0.861494526,0.236402443,0.221499302,0,0.412167866,0.569499847,0.383567351,0.115750604,0.528199309,0.291886486,0,-0.2504,33.5,40.0821,12.4333,714.351,62,0,10.00671592,15.93517893,52.616,23.841,50,0,-0.03052,52.22,1124.259953,9.455833333,82.91751,8,3,6.117021277,10.11099496,0,1153.73438,18.72,42.83541,-2.977466667,409.908953,10,2.85,7.15
"1702",1904,40.18608,"Arid",560,7.66,57.33333333,0.314191739,42.33333333,24.72232484,3.386958503,6.590732321,15.46977126,19.27676648,13.38966171,15.7622049,8.420370249,NA,0.382679659,0.807692308,0.909966454,0.528199309,0.286720469,0,0.991694773,0.890131683,0.21301732,0.221499302,0,0.433734702,0.604377621,0.39848335,0.115750604,0.528199309,0.286720469,0,-0.2517,33.6,39.3633,12.5,714.594,62,0,10.00649773,13.89080857,52.616,23.841,50,0,-0.03052,54.025,1154.709826,10.25125,82.91751,8,3,5.121293801,9.885658358,0,1153.73438,20.425,43.55421,-2.24875,440.115826,10,2.85,7.15
"1703",1905,40.18089,"Arid",593,7.54,53.88888889,0.304164565,49.22222222,21.76404846,2.95991059,15.12081576,11.42956583,20.11171682,14.41756626,15.23706201,7.281497687,NA,0.38375517,0.805288462,0.909713956,0.528199309,0.296017923,0,0.991694773,0.918848168,0.217649071,0.221499302,0,0.444440935,0.643448911,0.405243613,0.115750604,0.528199309,0.296017923,0,-0.2524,33.5,40.0935,12.5,713.119,62,0,10.04536617,13.68421053,52.616,23.841,50,0,-0.03052,55.835,1176.294735,10.59416667,82.91751,8,3,5.163043478,9.934532014,0,1153.73438,22.335,42.82401,-1.90583333,463.175735,10,2.85,7.15
"1704",1906,39.76372,"Arid",361,5.75,45.55555556,0.496467609,12.55555556,26.58049394,3.64152767,9.086173247,15.87312625,17.40362348,13.82747889,9.854525588,7.147865439,NA,0.357453823,0.783653846,0.889622335,0.168799468,0.266818114,0,0.990418315,0.816277963,0.196368642,0.000527257,0,0.438822394,0.52961031,0.423617746,0.080386309,0.168799468,0.266818114,0,-0.3081,32.6,51.1731,10.9833,636.108,82,1,9.888059701,4.267892318,4.818,24.846,19,0,-0.03516,49.37,1132.457276,9.884166667,96.25765,7,2,1.612903226,10.09367647,0,2.74635,16.77,45.08455,-1.099133333,496.349276,6,5.075,0.925
"1705",1907,39.75716,"Arid",351,5.52,40.88888889,0.482926304,33.77777778,18.94398585,2.633214034,4.493471836,10.89268188,19.32207945,8.609557403,3.449399513,10.69454942,NA,0.356947729,0.778846154,0.888287703,0.168799468,0.294780243,0,0.990418315,0.828811677,0.19188326,0.000527257,0,0.446004211,0.549861921,0.429111001,0.080386309,0.168799468,0.294780243,0,-0.3118,32.4,51.3431,10.9333,637.222,82,1,10,4.147157191,4.818,24.846,19,0,-0.03516,50.16,1154.516293,10.05333333,96.25765,7,2,1.775956284,10.04079439,0,2.74635,17.76,44.91455,-0.87996667,517.294293,6,5.075,0.925
"1706",1908,39.75359,"Arid",350,5.43,35.88888889,0.495455435,27.11111111,19.36895646,2.692284947,6.327214079,9.749414202,18.11900694,10.17199133,4.277381307,9.329506064,NA,0.356947729,0.778846154,0.888287703,0.168799468,0.307295197,0,0.990418315,0.836585753,0.193095849,0.000527257,0,0.455564628,0.559885445,0.435707939,0.080386309,0.168799468,0.307295197,0,-0.3118,32.4,51.3431,10.9333,637.222,82,1,10.0505689,4.045853001,4.818,24.846,19,0,-0.03516,50.65,1166.159207,10.42083333,96.25765,7,2,1.657458564,10.05712145,0,2.74635,18.25,44.91455,-0.51246667,528.937207,6,5.075,0.925
"1707",1909,39.75214,"Arid",350,5.53,50,0.480038043,31.11111111,38.97623017,5.417695994,14.4698751,18.15236993,18.59376212,12.49371226,4.558417816,9.139438258,NA,0.356947729,0.778846154,0.888287703,0.168799468,0.307295197,0,0.990418315,0.836585753,0.193095849,0.000527257,0,0.455564628,0.559885445,0.435707939,0.080386309,0.168799468,0.307295197,0,-0.3118,32.4,51.3431,10.9333,637.222,82,1,10.0505689,4.045853001,4.818,24.846,19,0,-0.03516,50.65,1166.159207,10.42083333,96.25765,7,2,1.657458564,10.05712145,0,2.74635,18.25,44.91455,-0.51246667,528.937207,6,5.075,0.925
"1708",1910,39.73394,"Arid",579,6.44,18.44444444,0.385144783,12.66666667,12.77548478,1.750241414,5.516495523,9.637179062,18.91338973,9.862472301,7.786744945,9.090685466,NA,0.36655493,0.798076923,0.915701764,0.227137144,0.30816993,0,0.992418282,0.863477709,0.212827501,0.001334948,0,0.461928681,0.57819372,0.430997366,0.110211618,0.227137144,0.30816993,0,-0.2358,33.2,38.7426,12.0083,691.137,84,0,9.993868792,9.733333333,21.871,24.661,17,0,-0.02789,52.345,1198.542063,10.96958333,87.79389,8,2,3.552631579,10.06849315,0,6.95341,19.145,49.05129,-1.03871667,507.405063,9,2.825,6.175
"1709",1911,39.73596,"Arid",579,6.32,10.11111111,0.379854565,30.66666667,5.28381911,0.723883218,1.556545337,3.067631237,18.23263595,10.70738013,9.532685915,8.000825566,NA,0.36655493,0.798076923,0.915701764,0.227137144,0.30816993,0,0.992418282,0.863477709,0.212827501,0.001334948,0,0.461928681,0.57819372,0.430997366,0.110211618,0.227137144,0.30816993,0,-0.2358,33.2,38.7426,12.0083,691.137,84,0,9.993868792,9.733333333,21.871,24.661,17,0,-0.02789,52.345,1198.542063,10.96958333,87.79389,8,2,3.552631579,10.06849315,0,6.95341,19.145,49.05129,-1.03871667,507.405063,9,2.825,6.175
"1710",1912,39.73832,"Arid",601,6.17,19.55555556,0.440405435,34,9.026881558,1.236682774,3.10103554,7.060487173,19.06459958,8.994563613,4.944038395,9.212141195,NA,0.36655493,0.798076923,0.915701764,0.227137144,0.303592897,0,0.992418282,0.863398382,0.220356775,0.001334948,0,0.454663307,0.578091439,0.426218726,0.110211618,0.227137144,0.303592897,0,-0.2358,33.2,38.7426,12.0083,691.137,84,0,9.975369458,9.770889488,21.871,24.661,17,0,-0.02789,52.34,1205.091269,10.56666667,87.79389,8,2,3.664921466,10.14672885,0,6.95341,19.14,49.05129,-1.44163333,513.954269,9,2.825,6.175
"1711",1913,39.74101,"Arid",601,6.18,26.44444444,0.455158913,23.33333333,11.1239301,1.523978424,3.428087202,8.062890156,18.20561788,10.36364019,10.68574354,7.642591506,NA,0.36655493,0.798076923,0.915701764,0.369199401,0.303592897,0,0.992418282,0.863398382,0.220356775,0.001334948,0,0.454663307,0.578091439,0.426218726,0.110211618,0.369199401,0.303592897,0,-0.2358,33.2,38.7426,12.0083,691.137,84,0,9.975369458,9.770889488,49.28,26.547,22,0,-0.02789,52.34,1205.091269,10.56666667,87.79389,8,2,3.664921466,10.14672885,0,6.95341,19.14,49.05129,-1.44163333,513.954269,9,2.825,6.175
"1712",1914,41.40449,"Arid",381,7.16,66.88888889,0.20029587,22.44444444,8.943055816,1.216255591,2.67580454,6.376418579,14.83254978,6.162409281,13.95329091,5.750151943,NA,0.359736477,0.783653846,0.921256718,0.296163266,0.276542408,0,0.993260084,0.816833254,0.168413476,0.00106563,0,0.391991244,0.530326276,0.370525348,0.156511859,0.296163266,0.276542408,0,-0.2204,32.6,31.7276,12.475,673.883,72,2,9.954751131,6.90647482,34.645,22.286,21,0,-0.02483,49.405,1076.650296,10.65583333,52.72284,6,1,2.266288952,10.06603756,0,5.5506,16.805,20.99524,-1.81916667,402.767296,17,2.675,14.325
"1713",1915,41.40368,"Arid",379,7.43,68.33333333,0.215929348,48.11111111,8.176412033,1.120168449,2.168539882,5.603912424,17.222352,6.885842503,10.92739903,6.238150858,NA,0.361650044,0.783653846,0.922158497,0.317668643,0.296719578,0,0.993260084,0.81960971,0.170349113,0.00107551,0,0.389963423,0.533906106,0.367862911,0.156511859,0.317668643,0.296719578,0,-0.2179,32.6,32.4657,12.5,673.915,72,2,10.02994012,7.383512545,34.645,22.286,25,0,-0.02483,49.58,1077.082555,10.55458333,52.72284,6,1,2.407932011,10.08307297,0,5.60206,16.98,20.25714,-1.94541667,403.167555,17,2.675,14.325
"1714",1916,41.39765,"Arid",392,7.35,75.44444444,0.222352391,49.55555556,10.93804406,1.498512036,3.776593196,6.71065141,14.98752089,4.9450383,9.984456454,6.279406316,NA,0.363930543,0.783653846,0.923384915,0.317668643,0.260365362,0,0.993051009,0.831350151,0.182231255,0.001205216,0,0.399304716,0.549043674,0.373116007,0.16219287,0.317668643,0.260365362,0,-0.2145,32.6,32.7528,12.5833,673.908,72,2,9.877433309,8.244491827,34.645,22.286,25,0,-0.02559,50.32,1101.919266,10.78875,53.00652,6,1,2.549575071,10.20750927,0,6.27767,17.72,20.25372,-1.79455,428.011266,18,2.675,15.325
"1715",1917,41.77501,"Arid",565,7.37,56.66666667,0.316427174,47.33333333,6.905935284,0.939207199,1.662781126,4.499896742,17.52759351,7.474505743,11.75931368,6.353738069,NA,0.340717493,0.764423077,0.904627926,0.27911647,0.315847586,0.125,0.991587484,0.751467555,0.230066955,0.001483398,0.5,0.385848368,0.462411783,0.378368588,0.163897174,0.27911647,0.315847586,0.125,-0.2665,31.8,29.5272,11.5833,692.83,76,2,10.05221932,10.236822,28.78,23.057,22,1,-0.03091,45.285,1065.819887,10.53833333,51.17592,7,4,4.179104478,10.1033625,1,7.72665,13.485,21.64872,-1.04496667,372.989887,19,3.375,15.625
"1716",1918,41.76775,"Arid",542,7.42,44.11111111,0.318920435,40.55555556,5.815743986,0.790941182,1.443842197,3.842475783,16.87157838,7.023713755,10.40244328,6.544834967,NA,0.339267568,0.766826923,0.905421491,0.257611094,0.313037039,0,0.991587484,0.770188799,0.231540251,0.001483398,0,0.390194438,0.484504449,0.382514477,0.169578185,0.257611094,0.313037039,0,-0.2643,31.9,28.9563,11.5667,692.669,76,2,10.03389831,10.96296296,28.78,23.057,18,0,-0.03091,46.465,1081.384066,10.62291667,51.17592,7,4,4.810495627,10.10204082,0,7.72665,14.565,22.21962,-0.94378333,388.715066,20,3.375,16.625
"1717",1919,41.77076,"Arid",524,7.39,73.44444444,0.378968478,70.55555556,19.66614487,2.674595703,8.470602243,10.1029527,14.77176218,5.921467782,11.09092031,6.649285704,NA,0.341525003,0.771634615,0.905854345,0.27911647,0.311481277,0,0.991986377,0.765825797,0.238100468,0.001480734,0,0.378847751,0.474787767,0.373754272,0.163897174,0.27911647,0.311481277,0,-0.2631,32.1,29.3032,11.6333,693.739,76,2,10.0269179,11.04565538,28.78,23.057,22,0,-0.02946,46.19,1075.656931,10.06375,52.15451,7,4,4.678362573,10.17648287,0,7.71277,14.09,22.85131,-1.56955,381.917931,19,3.375,15.625
"1718",1920,36.73875,"Arid",42,7.09,29.55555556,0.31598913,38.33333333,17.24069035,2.396455959,4.680985575,17.14115497,16.1419233,11.33189834,13.0069162,8.672821264,NA,0.331166417,0.752403846,0.950330051,0.173084258,0.300864747,0,0.995840509,0.691496113,0.235660633,0.009923432,0,0.36123675,0.395315536,0.381326753,0.064479477,0.173084258,0.300864747,0,-0.1398,31.3,53.347,10.475,537.014,102,0,9.945945946,0.186335404,22.55,3.165,14,0,-0.01545,41.505,683.8362517,9.7725,95.80172,11,2,0,9.962079597,0,51.68867,10.205,42.45472,-0.7025,146.8222517,1,2.875,-1.875
"1719",1921,36.74239,"Arid",42,7.6,33.77777778,0.279247826,44.33333333,11.19014201,1.555429739,3.266519405,11.4242731,17.65448076,9.841289804,15.0622548,7.351097624,NA,0.336836264,0.757211538,0.948129712,0.173084258,0.300864747,0,0.995840509,0.691496113,0.235660633,0.009923432,0,0.36123675,0.391224302,0.377592991,0.064479477,0.173084258,0.300864747,0,-0.1459,31.5,53.412,10.6667,544.728,102,0,9.945945946,0.186335404,22.55,3.165,14,0,-0.01545,41.505,683.8362517,9.7725,95.80172,11,2,0,9.962079597,0,51.68867,10.005,42.38972,-0.8942,139.1082517,1,2.875,-1.875
